Name,Description,Price,CL,Strength,URL
Stone of Alarm,"This stone cube, when given the command word, affixes itself to any object. If that object is touched thereafter by anyone who does not first speak that same command word, the stone emits a piercing screech for 1 hour that can be heard up to a quarter-mile away (assuming no intervening barriers).","2,700 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/stone-of-alarm
Dimensional Acid (Living Pit),"The acid in this flask burns not through matter, but through space itself, creating a temporary extradimensional pit wherever it touches. A flask of dimensional acid can be thrown as a splash weapon with a range increment of 10 feet. Alternatively, it can be used as a special component when casting the snare spell. Instead of the spell's usual effect, the creature that triggers the modified snare is treated as if it had taken a direct hit from the dimensional acid. This acid burns into a living dimension, creating a hungry pit where it lands.","2,700 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dimensional-acid
Necklace of Fireballs (II),"This item appears to be a string or cluster of spherical beads, sometimes with the ends tied together to form a necklace. (It does not count as an item worn around the neck for the purpose of determining which of a character's worn magic items is effective.) If a character holds it, however, all can see the strand as it really is—a golden chain from which hang a number of golden spheres. The spheres are detachable by the wearer (and only by the wearer), who can easily hurl one of them up to 70 feet. When a sphere arrives at the end of its trajectory, it detonates as a fireball spell (Reflex DC 14 half). If the necklace is being worn or carried by a character who fails her saving throw against a magical fire attack, the item must make a saving throw as well (with a save bonus of +7). If the necklace fails to save, all its remaining spheres detonate simultaneously, often with regrettable consequences for the wearer. [  (1) - 6d6, (2) - 4d6, (2) 2d6 ]","2,700 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/necklace-of-fireballs
"Elixir, Chon Chon","When a humanoid imbibes this foul-tasting green fluid, its ears grow to 10 times their size, and its head separates from its body. This effect is similar to beast shape II, shifting the drinker's consciousness into a Tiny form cosmetically similar to that of a chon chon, with the same powers of flight, constant detect magic sight, and +4 racial bonus on Perception checks made to listen, but lacking the creature's acid spit or jabber abilities. The duration of this transformation proves highly unpredictable, though. The GM should roll on the following chart to determine how long the effect lasts. [  (d%) - (Duration of Transformation): 1 - 1 minute; 2-25 - 1d10 minutes; 26-50 - 6d10 minutes; 51-75 - 1 hour; 76-80 - 1d10 hours; 81-85 - 6d10 hours; 86-90 - 1 day; 91-95 - 1d6 days; 96-99 - 1 week; 100 - Permanent  ] The transformation can be ended prematurely by remove curse—dispel magic has no effect. However, when the effect ends, the drinker's head immediately returns to normal. If the head is not within 5 feet of its body when the elixir's duration expires, the creature is slain immediately. The drinker knows when the elixir's effects will end 1 minute before they do so (no earlier). If the drinker's body is harmed or destroyed while its head is elsewhere, it takes that damage as soon as it reunites with its body, or is slain if its body has been destroyed. Until the elixir's duration ends, the drinker can only reattach its head to its body through the use of remove curse. The drinker's body is considered helpless while the head is unattached.","2,750 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/elixir-chon-chon
Book of Extended Summoning (Standard),"This leather-bound book is inscribed with runes relating to outsiders and conjuration magic. It enhances spells that summon monsters. The user may apply the Extend Spell feat to these spells as they are cast. This does not change the spell slot of the altered spell. The book counts as a metamagic rod for the purpose of combining multiple metamagic effects on a spell. A normal book of extended summoning can be used with spells of 6th level or lower, while a lesser book can be used with spells of 3rd level or lower, and a greater book can be used with spells of 9th level or lower. Each book is keyed to a particular alignment (equal chances of chaotic, evil, good, or lawful) and only works when used to summon a creature with that alignment. Once the book is used, it crumbles into cold ash and is destroyed.","2,750 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/book-of-extended-summoning
"Cloak, Great Barghest Hero","This cloak looks like a gray wolf’s pelt, including legs and tail; the clasp is a wolf’s tooth. You gain a +2 competence bonus on Intimidate checks. This item has an associated deity. If you worship the associated deity or a goblin barghest hero once per day you can polymorph into a wolf or a wolf-goblin hybrid for up to 7 minutes (the hybrid form resembles a barghest’s natural form but has the same statistics as a wolf).","2,800 ",7,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-great-barghest-hero
Cloak of Fangs,"Wearing this animal-hair cloak grants a +1 resistance bonus on saving throws. Furthermore, the wearer can force its teeth to grow rapidly up to five times per day as a swift action. The oversized teeth last for 1 round, during which time the wearer can make a bite attack. Treat this attack as a primary natural attack that deals 1d6 points of damage (or 1d4 if the wearer is Small). If the wearer already has a bite attack, the damage of that bite attack increases by one step.","2,800 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-of-fangs
Hood of the Living,"This simple leather coif grants the wearer a +2 resistance bonus on Will saves against mind-affecting effects created by undead creatures. Three times per day, the wearer may activate the hood of the living to detect the auras of any undead creatures within a 30-foot radius. Doing so is a full-round action that discloses the presence of any undead auras, the number of undead auras, and the direction of the nearest undead aura, as though the user had concentrated for 3 rounds while using detect undead. When activated, a hood of the living also detects any living creatures within a 30-foot radius that are acting under the effects of a charm or compulsion created by an undead creature. This effect only reveals the presence of such creatures, not their number or location.","2,840 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hood-of-the-living
Barbed Pentacle of Asmodeus,"This iron disk is inscribed with an inverted pentagram, decorated around its outer edge with tiny metal barbs (facing slightly forward so as to not snag if worn outside clothing), and hangs from an iron chain. When worn visibly, it provides a +1 deflection bonus on AC. If Asmodeus is your patron, the pentacle counts as a holy symbol. By holding it and speaking a command word, you may use charm person once per day. If you squeeze the pentacle so its barbs draw your blood (1 point of damage), you may use that blood as ink, writing with a quill or even your finger for up to 1 hour; the blood-ink dries instantly on the writing surface so it never smudges, and if used as part of a magical spell you cast which requires or is augmented by writing (such as magic circle against evil or sepia snake sigil), the DC of that spell increases by +1.","3,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/barbed-pentacle-of-asmodeus
Cauldron of Brewing,A cauldron of brewing looks like a fine cooking pot with four stout legs. The cauldron is capable of heating any liquid placed in it to a precise temperature (anywhere from just above room temperature to hot enough to boil salt water) and maintaining it indefinitely while still remaining only slightly warm to the touch on the outside. A cauldron of brewing provides a +5 competence bonus on Craft (alchemy) skill checks.,"3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cauldron-of-brewing
"Charm, Fortunate","Once per day, this good luck charm allows the wearer to reroll a single skill check or concentration check after the success or failure of the original roll is known. The result of the reroll must be kept, even if it is worse than the original roll. The charm may not be used on a skill check that’s already been rerolled by some other means.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/charm-fortunate
Corset of the Vishkanya,"This black corset fits neatly beneath armor. As a free action, the wearer can compress herself to fit through tight spaces as though affected by a squeeze spell for up to 10 rounds per day. While using the corset's magic, she gains a +5 bonus on Escape Artist checks.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/corset-of-the-vishkanya
Explosion Pocket,"An explosion pocket looks like a cloth pouch just large enough to contain a Small or Medium humanoid's hand. When placed against a shirt, vest, jacket, trousers, or similar piece of clothing, this ragged green patch attaches to the clothing, creating a loose pocket. The pocket functions as a normal pocket, but once per day the pocket’s wearer can, as a standard action by speaking a command word while his hand is in the pocket, cause the pocket to create a single vial of alchemist’s fire. If a vial of alchemist’s fire is in the explosion pocket when it is commanded to create a vial of alchemist’s fire, the pocket instead supercharges the existing vial within so that it inflicts double the normal fire damage a vial of alchemist’s fire would normally inflict. An explosion pocket can be removed as a full-round action, allowing it to be placed on a different piece of clothing as the owner wishes. A vial of alchemist’s fire created or supercharged by an explosion pocket reverts to a vial of inert bitter-tasting water 1 minute after it is created or supercharged.","3,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/explosion-pocket
"Gem, Kitsune Star (2nd)","This magical jewel glows like faerie fire, shedding light as a candle. It acts as a pearl of power, except it only allows a kitsune to recover a spent use of a 2nd level spell-like ability.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/kitsune-star-gem
Golden Eagle Epaulets,"These decorative golden braids allow the wearer to cast bless once per day. They also grant a +2 competence bonus to Diplomacy and one other skill (chosen at the time of crafting), typically Handle Animal or Ride for members of the Golden Legion and Perception or Stealth for the Steel Falcons. If the wearer is reduced to 0 or fewer hit points, once per day the epaulets automatically activate a sanctuary spell (Will DC 11) on her.","3,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/golden-eagle-epaulets
Horseshoes of Speed,"When affixed to an animal’s hooves, these iron horseshoes increase the animal’s base land speed by 30 feet; this counts as an enhancement bonus. As with other effects that increase speed, jumping distances increase proportionally. All four shoes must be worn by the same animal for the magic to be effective.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/horseshoes-of-speed
Key of the Second Vault,"*Note* This item is associated with a specific deity. This elaborate key on a fine gold chain always glints, even in the dimmest light. The bearer can use it to lock (but not unlock) any non-magical lock as if it were the proper key. Once per day, the bearer can turn the key clockwise once to activate a shield of faith upon herself (though if the wearer is chaotic it provides only a +1 deflection bonus). If Master of the Vault is the bearer's patron, the key counts as a holy symbol. Once per day, the bearer can speak a command word and summon a two-headed eagle as if using summon monster II (the eagle's extra head does not grant it an extra attack). This eagle obeys the bearer's commands as if they shared a common language. While the key is worn as a pendant or held in hand, the bearer gains a +2 bonus on Appraise checks to assess an object's value.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/key-of-the-second-vault
Mask of Cutting Flesh,"*Note* This item is associated with a specific deity. This black leather mask is studded with bits of bone and metal, with smooth-sewn holes for the wearer's eyes, mouth, and nostrils. It laces in the back with long straps and covers the entire face, leaving only the ears and back of the head exposed. The wearer gains a +2 resistance bonus on Fortitude saving throws. If the associated deity is the wearer's patron, once per day the wearer can whisper a command word to lash out at a target within 100 feet, unerringly slashing the target with an invisible blade of force that deals 2d4+2 points of force damage (spell resistance applies). As a free action, the wearer can will the mask to unlace and reshape itself into a leather cap on top of the wearer's head, or hide itself within the wearer's shirt or helm.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mask-of-cutting-flesh
"Mask, Miser’s","This wooden mask depicts the sunken face of a miser with an upturned nose. The mask grants the wearer the scent ability, but she can use it only to sense coins and gems. Each type and quality of gem has its own unique aura to the wearer, granting her a +5 competence bonus on Appraise checks made to ascertain the value of gems.","3,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mask-miser-s
Ointment of Void Sealing,"Ointment of void sealing comes in a 4-gallon tub, typically made out of brass or some other durable metal. When a Medium or smaller character dunks his head into the tub of sticky, viscous goo as a standard action, the ointment flows over and around him with surprising alacrity until it has coated him in a thin but flexible layer that looks like translucent amber. Ointment of void sealing creates a perfect seal around the user, protecting him from the extreme cold and vacuum of outer space, and provides breathable air for the user, as planetary adaptation. After 3 hours, a coating of ointment of void sealing deteriorates and its effects end. A newly created tub of ointment of void sealing contains enough ointment to cover four Medium creatures. Large creatures require 2 doses to gain the benefits of the ointment, while two Small creatures can share a single dose between them.","3,000 ",9,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/ointment-of-void-sealing
Pauldrons of the Serpent,"Constructed of mithral, each of these pauldrons bears an embossed device of a viper coiled defensively. These pauldrons grant their wearer a +2 dodge bonus to AC against attacks of opportunity, and increase the wearer’s CMD by 2 against bull rush, grapple, reposition, and trip combat maneuvers.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pauldrons-of-the-serpent
Poison Vial of Distance,"Favored by assassins, this magical vial allows the application of poisons at a range of up to 30 feet. The poison must be supplied, and must be a contact or ingested poison. The user adds the poison to the vial and then shakes it in the direction of the item or creature she wishes to affect, making a ranged touch attack (a poison vial of distance provides a +4 circumstance bonus on this roll). If the attack is successful, the poison is successfully delivered to the object or creature intended.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/poison-vial-of-distance
Rope of Climbing,"A 60-foot-long rope of climbing is no thicker than a wand, but it is strong enough to support 3,000 pounds. Upon command, the rope snakes forward, upward, downward, or in any other direction at 10 feet per round, attaching itself securely wherever its owner desires. It can unfasten itself and return in the same manner. A rope of climbing can be commanded to knot or unknot itself. This causes large knots to appear at 1-foot intervals along the rope. Knotting shortens the rope to a 50-foot length until the knots are untied, but lowers the DC of Climb checks while using it by 10. A creature must hold one end of the rope when its magic is invoked.","3,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/rope-of-climbing
Scarf of the Suggestive Dance,"This silk scarf is embroidered with all the colors of a flame and tasseled in tiny beads. When wrapped around the hips, it grants the wearer a +5 competence bonus on Perform (dance) checks. In addition, the scarf adds +1 to the saving throw DC of the wearer's fascinate and suggestion bardic performances.","3,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/scarf-of-the-suggestive-dance
"Slippers, Acrobat","These supple gray leather slippers enable the wearer to keep his balance in precarious positions. The wearer retains his Dexterity bonus to AC when climbing, running, or using the Acrobatics skill to move on narrow surfaces or uneven ground without falling. In addition, the wearer gains a +2 competence bonus to CMD against trip maneuvers and on Reflex saves to avoid falling (including falling prone).","3,000 ",3,Faint,https://docs.google.com/spreadsheets/d/1YRD22fzR7W3kYOmax7QWeMeNcfRZVgyxMyJOu62pYho/edit#gid=484815266
Spectacles of Understanding,"When worn, these innocent-looking spectacles convert any written language to one known by the wearer, as the comprehend languages spell. The glasses are also good at detecting falsified documents, granting their wearer a +5 bonus to Linguistics checks to identify forgeries and the ability make such checks untrained.","3,000 ",2,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/spectacles-of-understanding
Tongue of the Hidden,"The least of the great seals, the tongue of the hidden is generally made of pewter inlaid with gold and tarnished silver. When this seal is in place, the genie within can see and hear his environs as if he were not imprisoned in a receptacle. Furthermore, the genie can speak via a magic mouth effect and can decide to have the magic mouth actually appear on the seal or not. The genie cannot cast spells through this link.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tongue-of-the-hidden
Vest of Surgery,"This emerald vest has four prominent and bulging pockets along its front. The wearer is always treated as if using a healer's kit when making Heal checks. Once per day, the wearer can make a DC 20 Heal check as if attempting to treat deadly wounds. If the check is successful, it cures 1d4 points of ability damage instead of hit point damage.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vest-of-surgery
Volatile Vaporizer (2nd),"This lime green pill is inedible but turns a potion into a cloud of mist that can be shared by multiple creatures. When placed inside a potion flask, the potion bubbles and froths itself into a pungent 10-foot-radius cloud. Any creature within the cloud when it appears gains the full effect of the potion. The cloud has no effect on creatures that cannot breathe. A creature may automatically resist the effects of the potion cloud by momentarily holding its breath. Using the pill destroys it and the potion. Each pill can only be used on potions of a particular spell level; using it on a potion of a different spell level has no effect (neither the potion nor the pill are consumed). The vaporizer also works on alchemist infusions, but not mutagens, extracts, or magical oils.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/volatile-vaporizer
Wand Key Ring,"Each of these rune-carved brass rings is keyed to a specific spell at creation. When using the Use Magic Device skill to activate a scroll or spell trigger item based on that spell, the bearer gains a +10 insight bonus on the skill check.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wand-key-ring
"Wayfinder, Hypnotic","This wayfinder has a mother-of-pearl casing with perfect swirls of pink and green patterns covering the face of the device. It hangs on an 8-inch-long silver fob chain that makes it twirl slightly when held aloft. In addition to the standard functions of a wayfinder (including the ability to create light), a hypnotic wayfinder can be used once per day to mesmerize weak-minded creatures that can see it. When dangled by its fob and swung gently in a pendulum-like motion, the hypnotic wayfinder seems to change colors as light plays off its pearlescent exterior. This replicates the effects of hypnotic pattern (Will DC 13 negates), centered on the hypnotic wayfinder, but creates no visible light aside from the illusory color-shifts on the wayfinder itself. The wayfinder's wielder is immune to this effect, as are sightless creatures. While the effect is active, the wielder must remain stationary or the effect immediately ends. Otherwise, the effect lasts as long as the wielder swings the wayfinder at the end of its fob (a standard action) and for 2 rounds thereafter.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-hypnotic
"Workgloves, Engineer’s","These durable canvas and leather gloves imbue the wearer with an instinctive knowledge of mechanical devices. The wearer also gains a +5 competence bonus on Craft and Knowledge checks made to repair or understand mechanical devices. Once per day, the wearer may touch a device and instantly analyze it, learning its purpose and general method of operation, as well as diagnosing any acute malfunctions of the device, but not its magical powers or additional non-mechanical effects. For example, she could touch a pressure plate and understand that stepping on it would trigger a wall scythe trap attacking that square and that the trap resets automatically, but not that the trap includes a +1 flaming scythe coated in poison.","3,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/workgloves-engineer-s
Bead of Force,"This small black sphere appears to be a lusterless pearl. a bead of force can be thrown up to 60 feet with no range penalties. Upon sharp impact, the bead explodes, sending forth a burst that deals 5d6 points of force damage to all creatures within a 10-foot radius. Once thrown, a bead of force functions like a resilient sphere spell (Reflex DC 16 negates) with a radius of 10 feet and a duration of 10 minutes. A globe of shimmering force encloses a creature, provided the latter is small enough to fit within the diameter of the sphere. The sphere contains its subject for the spell's duration. The sphere is not subject to damage of any sort except from a rod of cancellation, a rod of negation, disintegrate, or a targeted dispel magic spell. These effects destroy the sphere without harm to the subject. Nothing can pass through the sphere, inside or out, though the subject can breathe normally. The subject may struggle, but the globe cannot be physically moved either by people outside it or by the struggles of those within. The explosion completely consumes the bead, making this a one-use item.","3,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bead-of-force
Bell of Returning Spirits,"This ancient bronze hand bell has an ivory handle, and simple pictograms of animals are etched onto its exterior. Once per day on command, the user can ring the bell to summon his familiar to his side, as long as the familiar is within 100 feet of the user. This ability is the equivalent of a spell of a level equal to one-third the user's level. The familiar immediately appears in a space of the user's choice adjacent to him. If the user's familiar is dead, this ability can be used summon its spirit back from beyond the grave. This functions as a raise dead spell, but can target only the user's familiar. The familiar doesn't need to be touched to accomplish this, though it must be within 100 feet. Any negative levels the familiar gains as a result of being raised are automatically removed at the rate of 1 per day, and any lost Constitution is automatically restored at the rate of 1 point per day. Once the bell has been used to raise a familiar, it transforms into inert clay and loses all of its magic abilities.","3,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bell-of-returning-spirits
"Boots, Dunestrider","These boots are cracked and weathered from the desert sun. When you wear dunestrider boots, you may walk on sand as if it were hardpacked earth. Overland movement across sandy desert is treated as plains. Even loose sand and quicksand are not difficult terrain for you, allowing you to cross them at normal speed.","3,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-dunestrider
Chime of Opening,"A chime of opening is a hollow mithral tube about 1 foot long. When struck, it sends forth magical vibrations that cause locks, lids, doors, valves, and portals to open. The device functions against normal bars, shackles, chains, bolts, and so on. A chime of opening also automatically dispels a hold portal spell or even an arcane lock cast by a spellcaster of lower than 15th level. The chime must be pointed at the item or gate to be loosed or opened (which must be visible and known to the user). The chime is then struck and a clear tone rings forth. The wielder can then make a caster level check against the lock or binding, using the chime's caster level in place of her own. The DC of this check is equal to the Disable Device DC to open the lock or binding. Each sounding only opens one form of locking, so if a chest is chained, padlocked, locked, and arcane locked, it takes four successful uses of a chime of opening to get it open. A silence spell negates the power of the device. A brand-new chime can be used a total of 10 times before it cracks and becomes useless.","3,000 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/chime-of-opening
"Clasp, Swarmbane","An ancient fossilized insect lies trapped within this ornate amber clasp, impaled by the long golden pin that fastens the wearer’s cloak. The wearer’s weapons, unarmed attacks, and natural attacks deal full damage to swarms, regardless of the swarm’s immunity to weapon damage (if any, although damage reduction applies as normal). If the wearer is damaged by a swarm, she automatically succeeds on her saving throw against the swarm’s distraction ability.","3,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/clasp-swarmbane
"Coin, Whispering","This ancient gold coin measures an inch in diameter and a quarter of an inch thick. One face bears one of the seven ancient runes representing magic and sin, while the opposite side bears the image of a broken column. When carried, a whispering coin periodically haunts its carrier with soft whispers that seem to be in an ancient language, but which are never loud enough to understand. These whispers are only slightly distracting, and in fact offer a boon to the carrier of the coin— they grant a +1 resistance bonus on saving throws against spells of the school of magic associated with the coin's rune (the coin found in this adventure bears the rune of lust, and thus grants a +1 resistance bonus against enchantment spells). Once per day, when the bearer flips the whispering coin and asks a question in the same ancient language while the coin is in the air, the coin provides an answer to the question as it lands, either “yes” (the rune) or “no” (the broken column); the word “yes” or “no” is also whispered into the user's ear as the answer is determined. A whispering coin's knowledge is limited to events that have a significant chance to affect the coin's carrier in the immediate future (no further out than a few minutes), and is further limited to facts, not conjecture. You could ask a whispering coin whether a door you were about to open is trapped, but not “Is the king the mastermind of the conspiracy we just learned about?” The GM, in other words, can determine whether or not a whispering coin can answer or not—if the coin can't answer, it spins on its edge upon landing for several seconds before flopping over to a random side and does not whisper a “yes” or “no” into the user's ear. The coin's one use for the day is still consumed.","3,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/coin-whispering
"Ioun Stone, Opalescent White Pyramid (Flawed)",This stone grants proficiency with the keyed weapon and gives the wearer a –2 penalty to Dexterity.,"3,000 ",12,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/opalescent-white-pyramid-ioun-stone
Player's Prize,"This tiny copper statue of a featureless, dancing humanoid is sometimes awarded to the winners of contests. The power of a player's prize comes not from possessing it, however, but from giving it to an unsuspecting audience member. By inscribing a personal rune on his player's prize, a bard can cause whoever carries the item (knowingly or not) to be more susceptible to his bardic performances. Once inscribed, a player's prize can not be keyed to any other creature. Devious bards use Sleight of Hand to drop their player's prize on rivals' or foes' persons, usually in a backpack or in among other gear where it would be difficult to locate. A creature carrying a player's prize keyed to a bard within 30 feet takes a –2 penalty on Will saves against that bard's bardic performances, as well as a –2 penalty on opposed skill checks against any skill checks the bard attempts using his versatile performance class feature. These penalties remain as long as the affected creature continues to carry the player's prize. Once per day as an immediate action, the character whose personal rune is inscribed on the player's prize can speak the item's command word to cause the statue to instantly appear in his hand. The character must be within 30 feet of the player's prize to activate this ability.","3,000 ",5,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/player-s-prize
Swarmlord's Jar,"This small, lidded jar contains a sizable deformed insect that twitches and wriggles as if constantly undergoing a particularly painful death. A swarmlord's jar has a lid, but the lid is fused to the rest of the jar and cannot be opened. While a swarmlord's jar is carried openly in one hand, it grants a +2 luck bonus on all saving throws attempted against the attacks of swarms, and reduces swarm damage taken by the target by 5 points. These effects do not stack if more than one jar is carried. A swarmlord's jar can be thrown to shatter at any point within 30 feet. If the jar shatters in a square that isn't currently occupied by an existing swarm, it creates a locust swarm that follows the thrower's mental commands; these commands may be issued as a free action. If the jar shatters in a square occupied by a swarm, the swarm must succeed at a DC 15 Will save or become controlled by the thrower. Issuing mental commands to a swarm (whether it's a freshly created locust swarm or a controlled swarm) is a move action, but once the swarm has been issued orders, it continues to follow those orders until it's destroyed or the magic of the swarmlord's jar ends. A locust swarm created by this item lasts for 1 minute if not destroyed earlier. Likewise, control granted by the jar lasts for 1 minute. Used against a worm that walks, a swarmlord's jar merely deals 6d6 points of damage on a successful touch attack as it shatters (Will DC 15 half).","3,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/swarmlord-s-jar
Tablet of the First Law,"The tablet lists anti-religious teachings along with several related verses that have been transcribed along the edges. When the tablet is read—a process that takes 10 minutes—its text glows with a golden light, providing the illumination of a candle, and the reader gains a +1 bonus on Will saving throws against all effects that come from a divine source for 24 hours. Only one person can benefit from this bonus at a time. A reader who possesses the Godless Healing feat can use the healing granted by that feat while reading the tablet. In this case, at the completion of the reading, the reader rolls twice and chooses the better roll when determining the amount of healing granted by Godless Healing.","3,000 ",6,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/tablet-of-the-first-law
Philter of Love,"This potent preparation causes a creature who drinks it to fall madly in love with the first creature he or she perceives after consuming it. The drinker's attitude toward that creature becomes helpful. If a romantic attraction is possible toward the first person viewed, the drinker falls in love with that person. Otherwise, the drinker's love is a platonic adoration. The effects of the philter are permanent unless removed by a break enchantment, dispel magic, limited wish, miracle, remove curse, or wish.","3,000 ",15,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/philter-of-love
Gloves of Stolen Unlife,"These pale gray gauntlets feature cabochons of banded black onyx that slowly shift to white when the gloves are activated. Three times per day, the wearer can activate the gloves as a swift action after successfully affecting an undead creature with an offensive single-target spell. Doing so grants the wearer a number of temporary hit points equal to 10 + the Hit Dice of the affected undead (maximum +10), which last a number of minutes equal to the level of the spell cast. This effect ends immediately if either glove is removed.","3,040 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-of-stolen-unlife
"Pendant, Knowledge","This heavy necklace is usually made of gold and looks like a large winged eye. This item is associated with a specific god. You gain a +5 competence bonus on one type of Knowledge checks (each pendant has a different specialty). If you are a worshiper of the associated god, the pendant also counts as a holy symbol. In addition, once per day as a free action, you may add a +10 insight bonus on a single skill check you are about to roll.","3,100 ",5,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pendant-knowledge
Silver Nocking Point,"This small silver cylinder is no bigger than a pinhead and is engraved with an Elven aphorism that roughly translates to “unhindered flight.” A silver nocking point can be attached to the string of any bow or crossbow. When using a weapon equipped with a silver nocking point, a character can treat penalties for wind conditions as though they were one step less severe. For example, a character firing a ranged projectile in severe wind conditions would fire at a ranged penalty of –2 instead of –4. Magical wind effects that would normally deflect the projectile (such as fickle winds) instead impose only a –8 penalty on the attack roll.","3,150 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/silver-nocking-point
"Belt, Equestrian","This belt is worked with images of horses stampeding across a barren, windswept plain. The belt’s wearer automatically succeeds at any check to guide with the knees, stay in the saddle, fight with a combat-trained mount, control a mount in battle, or make a fast mount or dismount, as long as the belt’s wearer is wearing medium, light, or no armor. Furthermore, the belt grants a +4 competence bonus on all other Ride checks, including ones made while the wearer is in heavy armor.","3,200 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-equestrian
Bivouac Banners,"All three of these banners must be planted in the ground, with no two banners more than 40 feet apart, before they activate. An illusory mastiff manifests once all three banners are planted and walks a triangular circuit from banner to banner, moving at a speed of 30 feet. The illusory hound lasts for as long as the banners remain planted, to a maximum of 8 hours. After 8 hours, the ward ceases to function. The banners cannot be replanted and reactivated for 12 hours. Anytime a creature of Tiny or larger size crosses into the area delineated by the banners, the mastiff erupts in earsplitting barks. At the same time, the banners summon a riding dog (as per summon nature’s ally I). The dog appears adjacent to the square in which the ward was breached; if the ward was breached in multiple areas, the dog appears adjacent to a randomly selected breached square. The dog attacks the nearest intruder immediately. Any creatures standing within the warded area when the third banner is planted are excluded from the effects of the item, and can freely cross into and out of the area without triggering the mastiff’s attack.","3,200 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bivouac-banners
